tweet	label
RT @KhaosodEnglish: Opinion: Coronavirus is a Wakeup Call for Thailand’s Inequality #Thailand #KE #COVID19  https://t.co/xjdK1XbAMX	opinion
Worse we're not able to tell you what the scale of that problem is on a state-by-state or national level. In Texas private labs are doing ~50% of the testing. In MA it's less than 25%. In AK it's closer to 10%.	real
Five reasons Brits would have defeated coronavirus if it wasn’t for the meddling EU https://t.co/Iy5QyW4gU3	fake
2nd week of Jan 🇨🇳 had mapped the genome &amp; shared it with WHO &amp; with wider 🌍. We rapidly published a “how to” on building a PCR test for #COVID19 from our partner lab in 🇩🇪. In the 3rd week WHO identified &amp; began contracting for validated production of these tests-@DrTedros	real
🖱️ We spoke to Mark from @MrDivorceOnline about #WorkingFromHome during #COVID19 and his opinions on the #FutureWorkplace.  💜 Thanks for speaking to us and we hope you continue to enjoy #MicrosoftTeams!    👁️ Watch the full conversation here &gt;&gt;   https://t.co/bGOp5pRaIC  https://t.co/kNlo9XiCH0	opinion
Keep your #COVID19 response plans up-to-date with the latest for UK businesses on our dedicated website, updated daily with new insights, opinions &amp; commentary on the rapidly evolving picture. Discover more here  https://t.co/0VfeQ68TtC  https://t.co/zpxd3xWngL	opinion
The San Marcos 2020 National Fair in Aguascalientes Mexico was canceled by the new coronavirus.	fake
NZ COVID tracer app 1556138 people have registered for the COVID Tracer app now. A reminder for businesses to please make sure to have the QR code accessible for people in wheelchairs. #COVID19NZ #COVID19	real
Biden says Lockdown must continue or he voters will Run! https://t.co/4GIMLKIPUR #freedom #vicepresidentjoebiden #jobseekers #openamerica	fake
How Labour climbed 26 points to match the Tories in opinion polls  https://t.co/eD0VCGctnb @Keir_Starmer has been a very effective opposition leader - with his thorough and forensic analysis of the government. #ukpol #COVID19	opinion
Says Dr. Anthony Fauci ???stands to lose 100 million dollars on Bill Gates ???vaccine??? for the coronavirus. Because he invested in this vaccine.??�	fake
States reported more than 26k new cases today which is a higher daily number than we've seen since mid-May. https://t.co/YRp8N9lSBR	real
These columnists have no concept of these nuances. They don't want to, because it would involve reading things beyond other opinion columns. 3/3 #covid19 #auspol	opinion
Texas did not report yesterday so their numbers are for 2 days. They’ve also changed their method of counting deaths to a more comprehensive but slower method. Read more about the complex accounting of COVID-19 deaths in our most recent blog post: https://t.co/J8sdFTYlug	real
There were 190 people who had been guests at the hotel from when the people entered on the 16th of June to the 13th when they departed 179 have been contacted referred for testing and we have 156 negative results as of yesterday. Only 11 people are being followed up.	real
Tories hand the rags an additional £35 million in ad revenue. Right Wing propaganda machine continues feeding lies and directing public opinion by tax-dodging billionaire media owners. @borisjohnson #toryshambles #covid19 democracy? What democracy?  https://t.co/KrVTc0dE1k	opinion
@Macha_Ruad @nikkifried @GovRonDeSantis PUBLIC OPINION POLL on @tallyEDfl: Do you think Florida elected officials are responding adequately and appropriately to the #COVID19 pandemic?  Vote:  https://t.co/PxGad7IF2H  YES — 18.3% NO — 79.5% UNDECIDED — 2.2%  805 votes so far from verified registered FL voters. #FlaPol	opinion
Our daily update is published. States reported relatively low numbers of tests (713k) and cases (60k). The 7-day average for deaths is now 1076. https://t.co/N387Z93FUE	real
"BREAKING: London Mayor Sadiq Khan says ""it's increasingly likely"" that additional #COVID19 restrictions will ""soon"" be required in the capital to ""slow the spread of the virus"". Latest on coronavirus in the UK: https://t.co/3JhczHw51V https://t.co/2k0xGOYH1x"	real
"Give your immune system a boost with Schwabe India.

Shop Now- https://t.co/JoJssYrK0B

#SchwabeIndia #ImmunityBooster #ImmuneSystem #HealthyLife #Covid19 #StayHomeStaySafe https://t.co/vclY7UsiZR"	fake
RT @PIB_India: This is the first time after the first lockdown (March 25) that the fatality rate is at the lowest i.e. 2.10%; Fatality rate…	real
RT @imperialcollege: Neil Ferguson and Imperial did not produce a model for Sweden pointing to 85000 deaths https://t.co/SlNIT8FQtJ	real
Bored Woman Sends Anonymous Threats to Neighbors to Lighten Mood https://t.co/qUKZAwMuKh #pandemic #boredom #funnyspoof #notfunny	fake
@globaltimesnews #GTCartoon #WHO #Covid19 #Trump  Public's Opinion Reg., #China &amp; #WHO, Tie-UP! 👇👇👇  https://t.co/V1QWG73hf3	opinion
Video shows President Donald Trump saying COVID-19 is Democrats??? ???new hoax.??�	fake
"Please fwd to your contacts in India. You never know who it may help. Tata Group has started good initiative, they are providing free doctors consultation online through chats. This facility is started for you so that you need not to go out for doctors and you will be safe at home. 

Below is the link, I reqest everyone to take benefit of this facility.
https://www.tatahealth.com/online-doctor-consultation/general-physician #coronavirus #FightAgainstCoronaVirus #StayHomeStaySafe #telugunews #journalist sai"	fake
Look at Texas though. We see the rise in cases outpacing the rise in testing. Hospitalizations are also increasing. https://t.co/U39BeDXiV8	real
@Matteociccarell .@Matteociccarell In my opinion: 2 other heroes of the war with #COVID19. - #Poland: Mister of Health Mr. Lukasz #Szumowski and #Italia Senator Matteo #Salvini!  https://t.co/c5BRHDP6dC	opinion
Picture of a member of Tablighi Jamaat beaten by police during lockdown	fake
Dr. Foojan Zeine and experts share their own experience and their expert opinion to support all of us through the CoronoVirus epidemic.   Click below to watch the full video on my youtube channel   https://t.co/zAfcsZFDjB   #Quarantine #COVID19 #awareness	opinion
If South Carolina continues to #StayAtHome hospitals should not become overloaded. However if distancing is relaxed there is a potential for over 49k hospitalizations - overwhelming the system by May 4th. Learn more at https://t.co/MuYju6IsXr https://t.co/voxZq4DQtH	real
The are no COVID-19 deaths in Israel as they found a cure for COVID-19 a mixture of lemon and baking soda.	fake
The deaths today include 20 deaths in Kaduna State recorded in the past month as reported by @contactkdsg. A breakdown of cases by state can be found via https://t.co/zQrpNeOfet #TakeResponsibility https://t.co/Ow1nl2yBAf	real
245 new cases of #COVID19; 131-Lagos 16-Jigawa 13-Ogun 12-Borno 9-Kaduna 9-Oyo 9-Rivers 9-Ebonyi 8-Kano 7-Kwara 5-Katsina 3-Akwa Ibom 3-Sokoto 2-Bauchi 2-Yobe 1-Anambra 1-Gombe 1-Niger 1-Ondo 1-Plateau 1-FCT 1-Bayelsa 7261 cases of #COVID19 in Nigeria Discharged: 2007 Deaths: 221 https://t.co/ITAGBMdXtB	real
During the #covid19 pandemic, the government has awarded thousands of #contracts to companies, from PPE to researching public opinion about Covid measures.  The way contracts have been awarded has led to accusations of a lack of transparency.  #tenders   https://t.co/XAyXPu8eHS	opinion
@seanmdav Breaking: #TrumpLiedAmericansDied @realDonaldTrump knew #COVID19 was AIRBORNE and chose not to come forward with that information #TrumpDeathToll200K https://t.co/Ai2Q1nP5ZH	fake
How TF did America make a disease that has killed 120,000 Americans a matter of political opinion?   Americans now account for 1/4 of worldwide covid deaths and we make up 4.4% of the population.   #COVID19 #COVID	opinion
Opinion:   There is a smorgasbord of opportunities to improve our society (and at the same time mitigate the risk of SARS CoV2) that have emerged through this pandemic.   https://t.co/uTnhL5TbbZ  #corona #sarcov2 #covid #covid19	opinion
New York state ???hospitals reporting thousands of fungus lung infections due to wearing a mask!!??�	fake
Gardaí Raid House Of Part Time Worker Receiving Extra €15 A Week From Covid Payment https://t.co/8qBeKsXlom	fake
Coronavirus victims are buried in the morning this Wednesday in Italy. Rest in peace.	fake
Coronavirus Is Not Like A Broken Leg https://t.co/gGjYVfJzRC	fake
Auckland is to remain at alert level 2 with restrictions on gatherings (Level 2.5) until at least 14 September. Social gatherings in Auckland are limited to no more than 10 people with 50 allowed for authorised funerals and tangihanga. The rest of the country is at level 2.	real
Opinion | Catholics must resist government’s unjust repression of our right to worship  --I don't think the intent is to REPRESS the right to worship, but to err on the side of caution.  Many churches have openly declined using precautions vs #COVID19  https://t.co/pFg93q0wU1	opinion
Preparing for hurricane season? To avoid exposure to #COVID19 try home delivery services to buy your disaster supplies. If that is not an option for you be sure to take steps to protect your health and the health of others when running essential errands. https://t.co/qOJIH3XUI5 https://t.co/545VsXhysL	real
Pedro Sánchez has a medical team of 14 people to take care of him since the coronavirus crisis.	fake
Adults age 65+ and those with underlying health conditions are at higher risk for severe illness from #COVID19. Learn more in this video with CDC’s Dr. Georgina Peacock: https://t.co/8ctdhpyEEH	real
Is Mortgage haram in Islam? #Islam #knowledge #mortgage  #Opinion  #COVID19	opinion
Another 7 states — HI ME MT NM SD UT WY — are not reporting race / ethnicity for deaths. TX is reporting but &gt;70% of cases and deaths are listed as unknown. Some data *is* better than none but it's still not enough. See the rest of the data: https://t.co/Ek3yOTKBgq	real
Although the number of #COVID19 cases in most states continued to decline over the last 7 days COVID-19 is widespread in many areas especially the South &amp; West. As of Aug. 25 the US reported nearly 1000 deaths a day over the last week. See more data: https://t.co/441ntP6EUZ. https://t.co/HvW3SFqa11	real
Photo shows millions of people at Berlin anti-coronavirus restriction rally in late August 2020	fake
@realDonaldTrump you are some narrow minded evil bastard.  You’re not making #AmericaGreat but lowering it in the World’s opinion in the middle of #COVID19 . 😡🤬🤯	opinion
India has now tested more than 2 lakh samples/day for #COVID19! This has been enabled by @ICMRDelhi's commitment to set up over 1000 Laboratories and expanding testing mechanisms. For details visit: https://t.co/FQhg5M5xrN #ICMRFightsCOVID19 #IndiaFightsCorona @MoHFW_INDIA https://t.co/rDkcvFbhUS	real
New COVIDView reports hospitalization rates and deaths from #COVID19 are increasing. Indicators that track hospitalizations and deaths usually lag behind indicators that track illness. https://t.co/zP4VYlo0Pb https://t.co/wPTwIVFQF5	real
She has been in managed Isolation at the Distinction Hotel in Hamilton and tested positive around day 3 of her stay. ​ We have 13 new confirmed cases in Auckland. They are all linked to the 4 people who we reported as cases yesterday and the day before.	real
Though Mondays are typically low reporting days three states broke that trend. Alabama Georgia and Tennessee reported large numbers today. https://t.co/O2QhlEsJVz	real
In Italy, the cure for Coronavirus is finally found.	fake
"#KidneyTransplant using lymphocyte depleting induction &amp; standard maintenance immunosuppression at the height of the #COVID19 pandemic in #NYC

https://t.co/92blSJLr0a 

@asantos24 @ssfarouk @ISMMSKidney @MountsinaiRMTI @DOMSinaiNYC @IcahnMountSinai

#VisualAbstract https://t.co/RlQNPJOfJ4"	fake
"#Opinion: ""We all want social distancing to end and for life to go back to normal. However, the consequences of emerging from our homes too soon will be catastrophic for everyone."" Ira Bedzow and @AdamBHealthEcon @nymedcollege #COVID19 #healthcare  https://t.co/4xNcZqdAED"	opinion
COVID-19 update​ ​ There are two new cases of COVID-19 to report in managed isolation facilities in New Zealand today.​ ​ It has been 94 days since the last case of COVID-19 was acquired locally from an unknown source.​ The total number of active cases in NZ is 27.	real
A model from @TheLancet studied contact tracing data from 40000 people in the UK. The researchers found that combining contact tracing and quarantining better contained the virus when compared to either mass testing or self-isolation alone. https://t.co/OOlFQhvxaC	real
Ivermectin chloroquine and nitazoxanide (sold in Brazil under the name Annita) prevent the multiplication of the novel coronavirus if taken at the beginning of Covid-19 symptoms.	fake
In my opinion, I don’t really think the schools should be open. The virus is spreading quickly. It’s a risk for the students and teachers. I think the “Stay At home “ plan is much safer. The online schooling is helpful as well.  #COVID19 #thursdaymorning #coronavirus #StayAlert	opinion
"""I've Received Death Threats"" We Speak With The Bat Responsible For Covid-19 https://t.co/qD9DZg2FcX"	fake
"Amoxi"" Capsule made in US is the only medicine that can completely cure COVID-19.
Egyptian Health Minister arrive in Italy with secret coronavirus cure.
 Dr Charles Lieber a Harvard professor has been arrested in the USA for manufacturing the coronavirus and selling it to China. A video news report from WCVB a TV station in Boston Massachusetts is shared with the Facebook post.
Mountain Matterhorn in Switzerland was lit in three colours of Indian flag as a token of gratitude to India for sending Hydroxychloroquine.
Al-Azhar Imam said he is considering exceptions on Ramadan fasting as the research says that the mouth must be kept wet to prevent COVID-19
 Japanese Nobel Tasuku Honjo says coronavirus was created in the Wuhan laboratory
A man collapses in 5 minutes after showing COVID-19 symptoms in India.
Celebrities spreading misinformation about coronavirus and the Janata curfew in India.
 Multiple posts shared repeatedly on Facebook and Twitter since March 2020 claim that Israel has reported zero deaths from the novel coronavirus which causes the disease COVID-19. The posts also claim Israeli citizens have protected themselves from COVID-19 by drinking a remedy of hot water lemon and baking soda which purportedly “kills” the virus.
 CDC suddenly lost 30000 deaths from coronavirus from its data thus proving the virus is not as serious as it seems.
Photos of coronavirus patients being treated on the road in Italy.
Indian actor Shah Rukh Khan donated money to Pakistan to fight coronavirus and did not help India at all.
Russian President Vladimir Putin has ordered Russia’s population to stay at home for 15 days or face five years in jail.
Indian Army has set-up a 1000 bed quarantine facility in Rajasthan's Barmer.
Leonardo Da Vinci Hospital a COVID-19 reference hospital in Fortaleza Brazil is empty. A video ""proves"" there was no one at the areas open to the public.
 President Trump's claim that he inherited no ventilators from the Obama administration.
An audio where an unidentified person links the virus that causes COVID-19 with the massive flu vaccination campaign.
Black body bags being referred to as deaths in New York and the reason a lockdown is essential.
Mustard oil prevents a person from getting infected with COVID-19.
North Carolina’s health department is ""telling hospitals that if they decide to do elective surgeries they won’t be eligible to receive (protective equipment) from the state.”
 After coronavirus pandemic Chinese president said it's China's time to lead the world.
The nurses that Boris Johnson claimed saved his life are not registered in the UK.
A claim that India’s Ministry of Home Affairs has made it a “punishable offense” for citizens to publish posts on social media about the novel coronavirus has been shared repeatedly on Facebook Twitter and WhatsApp.
 Says Nancy Pelosi was “caught trying to include abortion funding in bill to combat coronavirus.”
A video of a man rebuking foreigners has been viewed thousands of times on social media alongside a claim that the Guinean government has ordered the arrest of all Chinese nationals in the country while awaiting the safe return of Guineans from China.
 The U.S. is the only country on earth that is protesting being locked down.
Photo of Kurnool MLA (Hafeez Khan) making a nurse to touch the feet of a religious head in Viswabharathi Medical College who had to come to the COVID-19 quarantine facility.
New York State Governor shows data that proves that isolation is ineffective against COVID-19.
Homeopathic product Oscillococcinum protects against COVID-19.
CDC admitted to lying about COVID-19 death stats.
Notice for preparing emergency drugs was released on social media for alumni of Seoul National University College of Medicine.
Belgian doctors turn their back on WHO director.
Dr. Li Wenliang (the Chinese whistleblower doctor) has proposed that drinking tea can cure COVID-19.
Any person arrested for violating lockdown in the night will not get bail until the lockdown is over in the state of Gujarat in India.
 US President Donald Trump tested positive for COVID-19.
A picture with a quote from doctor Vincenzo Puro who allegedly said that asymptomatic people cannot infect others that the virus is not lethal and that the pandemic is a ""hoax"".
 Prince Charles recovered from COVID-19 with the help of Ayurvedic treatment.
 A video shows a Superintendent of police announcing the extension of Lokckdown in Maharashtra India till May 30.
 A WhatsApp audio claims that the Infanta Sofía Hospital in Madrid has 15 children in serious condition due to COVID-19 and that there are three other children in the Talavera de la Reina Hospital.
Video shows coronavirus patients and doctors.
A video claims to show that the Nigerian government has spent US$2 million to ""import"" Chinese doctors and supplies.
Riots in London due to the unavailability of food items. The United Kingdom will be locked down by tonight. Army soldiers take to the UK streets.
A set of claims passed as instructions to be followed during the COVID-19 pandemic period.
 Facebook post claims that the Latvian app Apturi Covid (Stop Covid) which was created to warn people who have been close to an infected person will be used so the government can track all the people from the contact list and record their locations.
Aaj Tak channel aired a program that said drinking alcohol or smoking weed can cure COVID-19.
 President Donald Trump tweeted “Coronavirus vaccine from Israel! Stock market up! Economy even stronger now! Besides US Israel best at inventions: Judaism olives. Wonderful vaccine will stop Corona DEAD around world. Can’t make vaccines when being bombed not have been possible without peace I created in Israel!”
Italy official Giulio Gallera: China lies to us. The date China provided is false. Italy has become Wuhan and the medical system has a breakdown.
João Doria governor of São Paulo forbade doctors to give chloroquine to COVID-19 patients.
A blog post has been shared thousands of times in multiple Facebook posts which claim it shows a video of a baby who died after being infected with the novel coronavirus which causes the disease COVID-19.
 A vaccine for coronavirus was available since 2001.
 Video showing policemen picking banknotes with sticks linking it with coronavirus.
We can't make a vaccine that works for flu no vaccine for the respiratory syncytial virus (RSV) and we can't cure cancer. Yet somehow scientists can make a vaccine for COVID-19 in six months?
Mumbai and Pune is going under military lockdown
What we need to do to defeat the coronavirus is to consume more alkaline foods above the virus’ pH level.
Indian Actor Aamir Khan gives Rs. 15000 to poor people in 1Kg wheat flour.
 The photo shows the funeral of Turkish deceased general Aytac Yalman due to COVID-19.
The coronavirus responsible for COVID-19 is a mix of SARS and HIV.
Two doctors in Bakersfield California said at a press conference that isolation measures affect the immune system and that unrestrictive controls in countries like Sweden have worked.
 Article says that the Vatican confirmed that the Pope and two assistants have coronavirus.
Herbal tea made of malunggay and kamias leaves is a cure for COVID-19 the disease caused by the novel coronavirus.
A video of police officers immobilizing a screaming woman. The caption states that they were being beaten by the police because they refuse to go to their houses during lockdown in Minas Gerais Brazil
 Cuba's low number of COVID-19 deaths is due to its use of hydroxychloroquine to treat patients
A video of the doctor linked to the anti-vaccine movement Chinda Brandolino on the origin of COVID-19.
 There is a confirmed case of coronavirus in a Bogotá hospital.
A video showing migrant laborers from Surat city in India are being sent back to Surat after their home states refused to take them back at the state border.
Ohio Gov. Mike DeWine released 4300 prisoners and is now warning residents of a possible crime wave.
 It's not a virus but 5G that is causing disease and deaths
An arrest by the Federal Bureau of Investigation (FBI) of a professor who had ties to China is connected to the coronavirus pandemic.
A photo of a list of purported symptoms and treatments for the novel coronavirus which causes the disease COVID-19 has been shared hundreds of times in multiple posts on Facebook Twitter and Instagram. The purported remedies include a daily dose of vitamins; exposure to sunlight; and a diet of alkaline foods.
 Police catches coronavirus positive patient on the road.
 In the 30-second viral video a man lifts his shirt and challenges aa police officer who is pointing a gun at him. Another police officer kicks the man from behind pins him down on the road and makes an arrest. The text overlaid on the video reads ""Italy says lockdown they mean it."	fake
*WORLD HEALTH ORGANISATION PROTOCOL&PROCEDURE OF LOCKDOWN PERIODS FOR CONTROLLING ON MOST DANGEROUS VIRUS*	fake
@ValueAnalyst1 bottom line: we are not experts. we only have opinions, hope, &amp; wishful thinking. i listen to people who have experience in preparing the healthcare system. this is what experts are doing right now to prepare for hospitals in big cities 🔥😷🇺🇸 #COVID19  https://t.co/NXLZxaPumW	opinion
You can help slow the spread of #COVID19. Practice #socialdistancing. Keep at least six feet of physical distance between yourself and others. Wear a cloth face covering when in public. More tips at https://t.co/tt49zOn1hf. https://t.co/eybKhSbNNF	real
Let me be clear: No one should have to pay for their coronavirus treatment.	fake
This is due to #FoxNews’ dogmatic insistence that #COVID19 is a hoax, that masks are a civil rights violation, that #FauciFraud, &amp; the death count is a lie.  These are not my opinion. There have been numerous studies that result in these findings.   https://t.co/Qh9vq9KYpb  3/  https://t.co/Js8SOX237S	opinion
#CoronaVirusUpdates: State-wise details of Total Confirmed #COVID19 cases(till 03 September 2020 8 AM) ➡️States with 1-10000 confirmed cases ➡️States with 10001-90000 confirmed cases ➡️States with 90000+ confirmed cases ➡️Total no. of confirmed cases so far https://t.co/UXLtgMkjip	real
#Opinion | #Covid19 Vaccine Push Lacks a Key Ingredient: Trust  https://t.co/GBCQjmHbwz	opinion
No surprise: the same powerful forces that spread disinformation about #climatechange &amp; oppose expert opinion on climate action have sought to downplay and dismiss #Covid19.  Listen to the science Listen to the people   #TellTheTruth #ActNow   https://t.co/MUMOG3lliT  https://t.co/q6cndahtMv	opinion
"In March President Trump said coronavirus ""snuck up on us” adding that it is “a very unforeseen thing."" Pants on Fire! Members of the Trump administration have been sounding the alarm for months. https://t.co/WeQBOMfQwu via @KHNews https://t.co/a5veuOeYP4"	fake
#covid19 #coronavirus #coronavirusupdate NYC is now burying the bodies of New Yorkers (with no known relatives or whose family are unable to arrange a funeral) in mass graves at 5 times the normal rate. 25 bodies each day. | #nyc #covid19 https://t.co/v7A0nZeHUv	fake
A Russian drug called Arbidol cures coronavirus.	fake
Study of competitive athletes once again hints at lasting COVID-19 heart damage though the results are preliminary and screening may not be necessary. https://t.co/UwY8MjBXGB	real
"#covid19 #coronavirus #coronavirusupdate Wuhan locals claim coronavirus has killed 42,000 people in the city alone, more than ten times the national figure claimed by Chinese authorities.
https://t.co/K46oeZLUZf"	fake
Video of Muslims being trained to sneeze purposefully to spread coronavirus.	fake
Our challenge now is to take the tremendous promise of the ACT Accelerator and COVAX to scale. We are at a critical point and we need a significant increase in countries’ political and financial commitment-@DrTedros #COVID19 #UNGA #UN75 https://t.co/tg37vAKedE	real
Unpopular opinion 😕 I’m so not into #SoccerAid  Football and celebs should be my ideal thing but this isn’t for me at all  Celebs/Ex players worth millions asking people struggling for many reasons due to #COVID19 to donate money....	opinion
Hey friends. Just wanted to check in and see if anyone’s #2020Election posts or #COVID19 posts have convinced anyone to change their opinion? I’m legit asking. 🤷‍♂️🗳	opinion
July is National #MinorityMentalHealth Awareness Month. Protect your mental and emotional health during #COVID19. Learn healthy ways to cope with stress like exercising. Get tips and resources from CDC: https://t.co/GKZV8vsPCV. #mentalhealthawareness https://t.co/IreUUO2YoM	real
The 2005 study found that chloroquine had inhibitory effects on animal cells infected with SARS not COVID-19. The drug wasn’t given to actual human patients and the study’s authors wrote that more research was needed. https://t.co/ryiVuPdNSS	fake
Some expert opinions on whether it's safe to go and watch a movie on the big screen right now.  Read about it here ==&gt;  https://t.co/wy60TAzzmM #covid19	opinion
@RandomG3y @Atlas69676070 @PhoenixCorvusC1 @WillowWyse @VeilLifter There is lots of opinion there but no references &amp; no data  I doubt either of these sources exist but if they do, send  -the CDC doc allegedly warning against PCR test use for asymptomatic people -the famous Chinese paper allegedly suggesting 80% false positive #COVID19 #SARSCoV2	opinion
Even asymptomatic carriers can show evidence of #coronavirus in their stool. https://t.co/VSJJThQRvv	real
That 4 justices could support something like this challenge in face of unprecedented pandemic and risk to others outside the group that might gather in a given church is stunning.  That should be a fringe opinion, not 50-50. #COVID19	opinion
As a caring citizen in my opinion, we need to face a reality. #COVID19  will hit these fine people first. Due to environmental issues beyond their control, social distancing isn't reasonable for this demographic.  We need to deal with this! #abpoli #cdnpoli #yegcc  https://t.co/RAArY2HC3T	opinion
The latest The Daily Impact!  https://t.co/AbPzCo17ad Thanks to @JohnOwolebi @mcostales84 @TBTimes_Opinion #javascript #covid19	opinion
Our 4 pm update is published. The US has now completed tests on at least 279485 people up 54134 from yesterday's total. Note that we can only track tests that a state reports (for now). And not all states report all negative tests. For details see: https://t.co/PZrmH4bl5Y	real
With 10576 new infections Maharashtra records highest single-day spike in the state so far. Starting 2pm tomorrow Manipur to go under a complete lockdown for 14 days. Bhopal in Madhya Pradesh to impose a city-wide lockdown from July 24 to August 3. #COVID19 #coronavirusFacts https://t.co/6U1006Zp1P	fake
Youth sports organizations: As you resume activities have you planned what to do if a player visitor or coach gets sick with #COVID19? CDC offers tips to protect the health and safety of staff players and visitors involved in youth sports. Tips here: https://t.co/tnPX5fnVG6. https://t.co/opS9MqsKVF	real
Coronavirus: new discovery changes things https://t.co/dZgGbOCtWN	fake
"Indian Armed Forces salute the #CoronaWarriors 
Together we can fight the #CoronaVirus"	fake
404 new cases of #COVID19Nigeria; Lagos-106 FCT-54 Rivers-48 Plateau-40 Edo-29 Enugu-21 Oyo-20 Kano-18 Ondo-15 Ogun-10 Ebonyi-9 Ekiti-8 Kaduna-6 Cross River-5 Kwara-4 Anambra-3 Delta-3 Imo-2 Nasarawa-2 Borno-1 42208 confirmed 19004 discharged 873 deaths https://t.co/oLz97Rc5zO	real
All 12 cases in the community are Auckland based. All are connected to the existing outbreak as close contacts of cases already reported. 2 of the new cases are household contacts of a previously reported case that is still under investigation - the GP from Mt Wellington.	real
"@sreesub Well and we don't know how many of those are ""pending"" ... ratio has been 1:1 pretty much over the past few days."	real
A COVID-19 case has been diagnosed in Umraniye Hospital Istanbul.	fake
There are 10 people with COVID-19 in our hospitals today. 2 in Aucklandd city 3 in Middlemore 3 in North Shore and 2 in Waitkato. 8 people are on a ward and 2 are in ICU - one each in Middlemore and Waikato Hospitals.	real
#Oregon state death toll for those who died with #COVID19  remains at 164 persons. Deschutes county has zero #COVID deaths. I am leaving it at that, no opinion/ no comment.  Population of #OR = 4.2 million  #CovidDeaths	opinion
Report: Outbreak of idiocy spreading 10,000 times faster than coronavirus #CoronaOutbreak #COVID19 https://t.co/YapqKVDNCj https://t.co/nXBFFDChBj	fake
@DrJoeAbah The question itself was reliant on #faith, lol.  1, You chose to ask the general twitter-public, not experts.  2, You asked them to vote, ie: decide based on their sentiments/opinions/beliefs, not #data.  #COVID19	opinion
"Anthony Fauci is the ""real leader"" in the Corona crisis!  ... a ""calm, reflected, scientific leader"", who bases his opinion and judgement on facts and his personal experience as a researcher and scientists!!!   https://t.co/vDfQw5oyjj #covid19 # #covid19ou… https://t.co/YVP6FzCwhx"	opinion
Can’t wait to see South Parks response to corona.  #COVID2019 #WednesdayMotivation #21daylockdown #WednesdayWisdom #WednesdayThoughts #coronavirus #Covid19Out #COVID19 #Opinion #lol #humor #lifestyle #Lockdown21 #lockdownuk #WisdomWednesday #Wisdom #SelfIsolation #London	opinion
#Feeling #worried about the #coronavirus. Take the #homeopathic #remedy Arsenicum 30C once if there are many #cases in your #area, and you will #feelbetter. It might even keep you #safe.	fake
It's fair to question #China's methods to cope with #COVID19 and why they might not translate to other systems around the world but it's equally important to put aside our ideologies in favor of pragmatism and the bigger picture, says @thepointwithlx. @nytimes  https://t.co/YDUklkXYS9	opinion
Opinion: How India can reboot once the #COVID19 scare is over?   https://t.co/sn1XmCv6RA  https://t.co/DjmPUBOHKP	opinion
Panama Plans To Shut Down The Panama Canal https://t.co/HV5BE1OAux #coronavirus #cruiseships #panamacanal	fake
For a country that depends mostly on the #NHS, about 32% of Britons say the pandemic has made them consider private health insurance options.  #Piplsay polled 6,426 #Britons to understand their changing opinion of the NHS:  https://t.co/SjvdVYr91T  #Covid19 #Pandemic #MRX	opinion
A post with photos claiming that COVID-19 infected patients in Italy are left in the street.	fake
Helping patients through post-COVID post-intensive care syndrome. https://t.co/Aywz9KnF8A #coronavirus https://t.co/K2x77rklkO	real
An update on the case reported over the weekend – the man who is a recent returnee from India who completed his stay in managed isolation and has subsequently tested positive for COVID-19.	real
People are being deceived - the high mortality rates in Italy are not caused by the new coronavirus.	fake
389 new cases of #COVID19; Lagos-256 Katsina-23 Edo-22 Rivers-14 Kano-13 Adamawa-11 Akwa Ibom-11 Kaduna-7 Kwara-6 Nasarawa-6 Gombe-2 Plateau-2 Abia-2 Delta-2 Benue-2 Niger-2 Kogi-2 Oyo-2 Imo-1 Borno-1 Ogun-1 Anambra-1 8733 cases of #COVID19Nigeria Discharged: 2501 Deaths: 254 https://t.co/zMOY2YKAX1	real
In my opinion, We should not  #CancelCarano  Someone just needs to sit down with @ginacarano and explain why this tweet is insensitive, ignorant, detached from reality and unbecoming of an inspiring celebrity with a huge platform. She obviously hasn’t lost anyone to #COVID19  https://t.co/nSbW0RaMVE	opinion
Jair Bolsonaro has the new coronavirus.	fake
New cases of coronavirus in Madrid are linked to two universities and a club.	fake
#CoronaVirusUpdates #IndiaFightsCorona One of the lowest globally India’s #COVID19 Case Fatality Rate below 2% and sliding. https://t.co/x7MeJ5q670 https://t.co/H7Mr7vnQOE	real
The community-wide ban on attending gymnasiums didn’t stand a chance against Joy McClymont’s unbeatable sense of what’s possible, writes Michael Blucher.  @ThirdHalf_  #InQueensland #Opinion #Covid19   https://t.co/DZKutrjOt8	opinion
The Jews control Hollywood, the mainstream media, and the majority of all news outlets in America. So, the Jews control public opinion.  Who runs Hollywood? C'mon - Los Angeles Times #QAnon #WWG1WGA #QArmy #COVID19 #coronavirus #covid19 #Covid_19   https://t.co/P65cLqFJZ6	opinion
RT @factchecknet: In the absence of clarity and a rash of #misinformation the #COVID19 pandemic has created a breeding ground for #prejudi…	fake
"According to an Italian MP Bill Gates had millions of women in Africa sterilized and ""caused"" a polio epidemic that paralyzed 500000 children in India."	fake
Letter: Critique of president is right on the mark  https://t.co/lFNlnWBlmh #Opinion #Letter #LetterToTheEditor #Trump #Coronavirus #COVID19	opinion
Tracking city-level data allows us to see that 48% of Black people who have died from COVID-19 in Michigan are from Detroit. But the decisions that individual jurisdictions make can obscure the scale of this impact. https://t.co/N7Ex0uSP3C	real
